EMPLOYEE_CODE,COURSE_CODE,TRAINING_DATE,EXPENSE_TYPE_CODE
10156,15501,2019-07-24 00:00:00.0,34
10156,18501,2019-09-01 00:00:00.0,38
10156,19501,2019-10-31 00:00:00.0,38
10156,20001,2019-08-02 00:00:00.0,34
10156,22001,2019-10-09 00:00:00.0,34
10156,22501,2020-04-30 00:00:00.0,34
10157,14501,2020-02-19 00:00:00.0,38
10157,15501,2019-07-03 00:00:00.0,34
10157,18501,2019-08-11 00:00:00.0,38
10157,19501,2019-10-10 00:00:00.0,38
10157,20001,2019-07-12 00:00:00.0,34
10157,22001,2019-09-18 00:00:00.0,34
10157,22501,2020-04-09 00:00:00.0,34
10158,10501,2018-04-13 00:00:00.0,35
10158,13001,2018-06-06 00:00:00.0,35
10158,14501,2018-11-09 00:00:00.0,38
10158,15501,2018-03-25 00:00:00.0,34
10158,18501,2018-05-03 00:00:00.0,38
10158,19501,2018-07-11 00:00:00.0,38
10158,20001,2018-04-04 00:00:00.0,34
10158,21501,2018-07-04 00:00:00.0,35
10159,14501,2019-11-06 00:00:00.0,38
10159,15501,2019-03-22 00:00:00.0,34
10159,17001,2019-04-10 00:00:00.0,34
10159,18501,2019-05-01 00:00:00.0,38
10159,19501,2019-06-29 00:00:00.0,38
10159,20001,2019-03-31 00:00:00.0,34
10160,14501,2020-02-05 00:00:00.0,38
10160,15501,2019-06-19 00:00:00.0,34
10160,17001,2019-07-10 00:00:00.0,34
10160,18501,2019-07-28 00:00:00.0,38
10160,19501,2019-09-26 00:00:00.0,38
10160,20001,2019-06-28 00:00:00.0,34
10160,24501,2020-02-06 00:00:00.0,38
10160,25501,2020-04-13 00:00:00.0,38
10160,26001,2020-06-13 00:00:00.0,38
10161,15501,2020-06-04 00:00:00.0,34
10161,17001,2020-06-25 00:00:00.0,34
10161,18501,2020-07-13 00:00:00.0,38
10161,20001,2020-06-13 00:00:00.0,34
10161,26001,2020-06-13 00:00:00.0,38
10162,15001,2019-09-14 00:00:00.0,37
10162,19501,2019-03-09 00:00:00.0,38
10162,24501,2020-02-06 00:00:00.0,38
10162,25501,2020-04-13 00:00:00.0,38
10162,26001,2019-11-14 00:00:00.0,38
10162,32501,2019-04-17 00:00:00.0,38
10162,33001,2020-05-21 00:00:00.0,38
10163,15501,2020-05-18 00:00:00.0,34
10163,16001,2020-06-06 00:00:00.0,34
10163,18501,2020-06-26 00:00:00.0,38
10163,20001,2020-05-28 00:00:00.0,34
10348,19501,2018-02-08 00:00:00.0,38
10348,20001,2017-11-03 00:00:00.0,34
10348,26501,2018-05-16 00:00:00.0,38
10348,30501,2018-06-20 00:00:00.0,38
10348,32001,2018-02-21 00:00:00.0,38
10348,32501,2019-02-20 00:00:00.0,38
10348,33001,2020-03-19 00:00:00.0,38
10349,14501,2017-06-21 00:00:00.0,38
10349,17501,2017-02-11 00:00:00.0,34
10349,19501,2017-02-18 00:00:00.0,38
10349,26501,2018-05-16 00:00:00.0,38
10349,30501,2018-06-20 00:00:00.0,38
10349,31501,2017-03-22 00:00:00.0,38
10349,32001,2018-02-21 00:00:00.0,38
10349,32501,2019-02-20 00:00:00.0,38
10349,33001,2020-03-19 00:00:00.0,38
10350,14501,2017-05-24 00:00:00.0,38
10350,17501,2017-01-13 00:00:00.0,34
10350,19501,2017-01-20 00:00:00.0,38
10350,26501,2018-05-16 00:00:00.0,38
10350,30501,2018-06-20 00:00:00.0,38
10350,31501,2017-03-22 00:00:00.0,38
10350,32001,2018-02-21 00:00:00.0,38
10350,32501,2019-02-20 00:00:00.0,38
10350,33001,2020-03-19 00:00:00.0,38
10351,26501,2018-05-16 00:00:00.0,38
10351,30501,2018-06-20 00:00:00.0,38
10351,31501,2017-03-22 00:00:00.0,38
10351,32001,2018-02-21 00:00:00.0,38
10351,32501,2019-02-20 00:00:00.0,38
10351,33001,2020-03-19 00:00:00.0,38
10352,14501,2018-11-14 00:00:00.0,38
10352,15501,2018-03-30 00:00:00.0,34
10352,18501,2018-05-09 00:00:00.0,38
10352,19501,2018-07-07 00:00:00.0,38
10352,20001,2018-04-08 00:00:00.0,34
10352,24501,2019-02-21 00:00:00.0,38
10352,25001,2019-09-06 00:00:00.0,38
10352,25501,2020-07-10 00:00:00.0,38
10352,26001,2019-11-16 00:00:00.0,38
10353,15501,2020-04-30 00:00:00.0,34
10353,16001,2020-05-21 00:00:00.0,34
10353,18501,2020-06-08 00:00:00.0,38
10353,20001,2020-05-09 00:00:00.0,34
10353,33001,2020-04-16 00:00:00.0,38
10354,14501,2018-02-28 00:00:00.0,38
10354,15501,2017-07-05 00:00:00.0,34
10354,16001,2017-07-26 00:00:00.0,34
10354,17501,2017-10-12 00:00:00.0,34
10354,18501,2017-08-13 00:00:00.0,38
10354,19501,2017-10-19 00:00:00.0,38
10354,20001,2017-07-14 00:00:00.0,34
10354,26501,2018-05-16 00:00:00.0,38
10354,30501,2018-06-20 00:00:00.0,38
10354,32001,2018-02-21 00:00:00.0,38
10733,25001,2018-07-20 00:00:00.0,38
10733,25501,2018-08-22 00:00:00.0,38
10733,30501,2018-09-20 00:00:00.0,38
10733,32001,2018-05-16 00:00:00.0,38
10630,14501,2019-01-23 00:00:00.0,38
10630,15501,2018-06-07 00:00:00.0,34
10630,16501,2018-06-27 00:00:00.0,34
10630,18501,2018-07-18 00:00:00.0,38
10630,19501,2018-09-14 00:00:00.0,38
10630,20001,2018-06-16 00:00:00.0,34
10630,22001,2018-08-23 00:00:00.0,34
10630,22501,2019-03-13 00:00:00.0,34
10631,14501,2019-02-06 00:00:00.0,38
10631,15501,2018-06-20 00:00:00.0,34
10631,16501,2018-07-11 00:00:00.0,34
10631,18501,2018-07-29 00:00:00.0,38
10631,19501,2018-09-27 00:00:00.0,38
10631,20001,2018-06-29 00:00:00.0,34
10631,22001,2018-09-05 00:00:00.0,34
10631,22501,2019-03-27 00:00:00.0,34
10632,13501,2019-05-26 00:00:00.0,34
10632,15001,2019-02-07 00:00:00.0,37
10632,18501,2019-04-06 00:00:00.0,38
10632,20001,2020-04-06 00:00:00.0,34
10632,23001,2020-02-02 00:00:00.0,34
10633,10501,2018-02-14 00:00:00.0,35
10633,13001,2020-01-15 00:00:00.0,35
10633,13501,2017-06-02 00:00:00.0,34
10633,14001,2019-04-24 00:00:00.0,35
10633,14501,2017-12-29 00:00:00.0,38
10633,15001,2017-06-07 00:00:00.0,37
10633,15501,2017-05-14 00:00:00.0,34
10633,18501,2017-06-22 00:00:00.0,38
10633,19501,2017-09-13 00:00:00.0,38
10633,20001,2017-05-24 00:00:00.0,34
10633,23001,2017-09-06 00:00:00.0,34
10634,13501,2019-12-04 00:00:00.0,34
10634,14501,2020-07-02 00:00:00.0,38
10634,15001,2019-12-08 00:00:00.0,37
10634,15501,2019-11-14 00:00:00.0,34
10634,18501,2019-12-25 00:00:00.0,38
10634,19501,2020-03-14 00:00:00.0,38
10634,20001,2019-11-23 00:00:00.0,34
10634,23001,2020-03-07 00:00:00.0,34
10635,13501,2019-08-21 00:00:00.0,34
10635,14501,2020-03-19 00:00:00.0,38
10635,15001,2019-08-25 00:00:00.0,37
10635,15501,2019-08-01 00:00:00.0,34
10635,18501,2019-09-11 00:00:00.0,38
10635,19501,2019-11-29 00:00:00.0,38
10635,20001,2019-08-10 00:00:00.0,34
10635,23001,2019-11-22 00:00:00.0,34
10636,11001,2020-04-23 00:00:00.0,37
10396,33001,2020-04-16 00:00:00.0,38
10398,14501,2017-06-07 00:00:00.0,38
10398,15001,2019-02-07 00:00:00.0,37
10398,18501,2019-04-17 00:00:00.0,38
10398,19501,2017-02-19 00:00:00.0,38
10398,20001,2020-04-06 00:00:00.0,34
10398,23001,2017-02-12 00:00:00.0,34
10400,24501,2018-06-20 00:00:00.0,38
10400,25001,2018-08-22 00:00:00.0,38
10400,25501,2018-07-20 00:00:00.0,38
10400,31501,2017-05-17 00:00:00.0,38
10400,32001,2018-04-18 00:00:00.0,38
10400,32501,2019-04-17 00:00:00.0,38
10400,33001,2020-05-21 00:00:00.0,38
10402,19501,2019-09-12 00:00:00.0,38
10402,24501,2020-02-13 00:00:00.0,38
10402,25001,2020-04-10 00:00:00.0,38
10402,26001,2020-06-13 00:00:00.0,38
10402,30001,2019-03-15 00:00:00.0,37
10402,32501,2019-04-17 00:00:00.0,38
10402,33001,2020-05-21 00:00:00.0,38
10403,19501,2019-09-12 00:00:00.0,38
10403,24501,2020-02-13 00:00:00.0,38
10403,25001,2020-04-10 00:00:00.0,38
10403,26001,2019-11-14 00:00:00.0,38
10403,30001,2019-03-15 00:00:00.0,37
10403,33001,2020-05-21 00:00:00.0,38
10404,14501,2018-07-04 00:00:00.0,38
10404,15501,2017-11-16 00:00:00.0,34
10404,17001,2017-12-06 00:00:00.0,34
10404,18501,2017-12-27 00:00:00.0,38
10404,19501,2018-02-23 00:00:00.0,38
10404,20001,2017-11-25 00:00:00.0,34
10405,31501,2017-05-17 00:00:00.0,38
10405,32001,2018-04-18 00:00:00.0,38
10405,32501,2019-04-17 00:00:00.0,38
10405,33001,2020-05-21 00:00:00.0,38
10406,24501,2018-08-22 00:00:00.0,38
10406,25001,2018-09-20 00:00:00.0,38
10406,25501,2018-10-20 00:00:00.0,38
10406,30501,2018-11-21 00:00:00.0,38
10406,31501,2017-05-17 00:00:00.0,38
10406,32001,2018-04-18 00:00:00.0,38
10406,32501,2019-04-17 00:00:00.0,38
10406,33001,2020-05-21 00:00:00.0,38
10407,14501,2019-10-30 00:00:00.0,38
10407,15501,2019-03-15 00:00:00.0,34
10407,16001,2019-04-03 00:00:00.0,34
10407,17501,2019-06-19 00:00:00.0,34
10407,18501,2019-04-24 00:00:00.0,38
10407,19501,2019-06-22 00:00:00.0,38
10407,20001,2019-03-24 00:00:00.0,34
10407,24501,2019-09-20 00:00:00.0,38
10407,32501,2019-04-17 00:00:00.0,38
10407,33001,2020-05-21 00:00:00.0,38
10534,14501,2019-01-30 00:00:00.0,38
10534,15001,2018-07-07 00:00:00.0,37
10534,15501,2018-06-13 00:00:00.0,34
10534,18501,2018-07-22 00:00:00.0,38
10534,19501,2018-10-11 00:00:00.0,38
10534,20001,2018-06-22 00:00:00.0,34
10534,23001,2018-10-04 00:00:00.0,34
10374,16501,2018-01-03 00:00:00.0,34
10374,18501,2018-01-10 00:00:00.0,38
10374,19501,2018-03-16 00:00:00.0,38
10374,20001,2017-12-09 00:00:00.0,34
10374,23501,2018-03-09 00:00:00.0,34
10380,15501,2020-05-11 00:00:00.0,34
10380,16501,2020-05-30 00:00:00.0,34
10380,18501,2020-06-19 00:00:00.0,38
10380,20001,2020-05-21 00:00:00.0,34
10380,22001,2020-07-23 00:00:00.0,34
10381,14501,2017-10-12 00:00:00.0,38
10381,15501,2017-02-26 00:00:00.0,34
10381,16501,2017-03-16 00:00:00.0,34
10381,18501,2017-04-05 00:00:00.0,38
10381,19501,2017-06-04 00:00:00.0,38
10381,20001,2017-03-08 00:00:00.0,34
10381,22001,2017-05-13 00:00:00.0,34
10381,22501,2017-12-01 00:00:00.0,34
10382,27501,2017-07-20 00:00:00.0,35
10382,28001,2018-08-22 00:00:00.0,35
10382,28501,2019-08-21 00:00:00.0,35
10382,29001,2020-07-16 00:00:00.0,35
10384,13001,2017-05-19 00:00:00.0,35
10384,14501,2017-10-18 00:00:00.0,38
10384,15501,2017-03-03 00:00:00.0,34
10384,18501,2017-04-12 00:00:00.0,38
10384,19001,2017-03-22 00:00:00.0,34
10384,19501,2017-06-10 00:00:00.0,38
10384,20001,2017-03-12 00:00:00.0,34
10384,30001,2017-03-29 00:00:00.0,37
10387,10501,2017-09-01 00:00:00.0,35
10387,13001,2017-10-25 00:00:00.0,35
10387,14501,2018-03-30 00:00:00.0,38
10387,15501,2017-08-13 00:00:00.0,34
10387,18501,2017-09-21 00:00:00.0,38
10387,19501,2017-11-29 00:00:00.0,38
10387,20001,2017-08-23 00:00:00.0,34
10387,21501,2017-11-22 00:00:00.0,35
10389,10501,2019-06-12 00:00:00.0,35
10389,13501,2018-09-28 00:00:00.0,34
10389,14501,2019-04-26 00:00:00.0,38
10389,15001,2018-10-03 00:00:00.0,37
10389,15501,2018-09-09 00:00:00.0,34
10389,18501,2018-10-18 00:00:00.0,38
10389,19501,2019-01-09 00:00:00.0,38
10389,20001,2018-09-19 00:00:00.0,34
10389,23001,2019-01-02 00:00:00.0,34
10392,10001,2020-03-14 00:00:00.0,34
10392,14501,2020-07-11 00:00:00.0,38
10392,21001,2019-03-15 00:00:00.0,34
10393,10501,2018-11-07 00:00:00.0,35
10393,13001,2019-01-02 00:00:00.0,35
10393,14501,2017-09-20 00:00:00.0,38
10393,15501,2017-02-03 00:00:00.0,34
10393,18501,2017-03-15 00:00:00.0,38
10707,31501,2017-05-17 00:00:00.0,38
10707,32001,2018-04-18 00:00:00.0,38
10710,10501,2018-02-14 00:00:00.0,35
10710,13001,2018-04-12 00:00:00.0,35
10710,14501,2018-09-12 00:00:00.0,38
10710,15501,2018-01-25 00:00:00.0,34
10710,18501,2018-03-07 00:00:00.0,38
10710,19501,2018-05-11 00:00:00.0,38
10710,20001,2018-02-03 00:00:00.0,34
10710,21501,2018-05-04 00:00:00.0,35
10710,32001,2018-04-18 00:00:00.0,38
10710,32501,2019-04-17 00:00:00.0,38
10711,31501,2017-05-17 00:00:00.0,38
10712,24501,2018-06-20 00:00:00.0,38
10712,26501,2018-07-20 00:00:00.0,38
10712,31501,2017-06-21 00:00:00.0,38
10712,32001,2018-05-16 00:00:00.0,38
10713,14501,2017-12-08 00:00:00.0,38
10713,15501,2017-04-23 00:00:00.0,34
10713,16001,2017-05-12 00:00:00.0,34
10713,17501,2017-08-02 00:00:00.0,34
10713,18501,2017-06-01 00:00:00.0,38
10713,19501,2017-08-09 00:00:00.0,38
10713,20001,2017-05-03 00:00:00.0,34
10713,24501,2018-05-20 00:00:00.0,38
10713,25001,2018-06-20 00:00:00.0,38
10713,25501,2018-07-20 00:00:00.0,38
10713,31501,2017-04-20 00:00:00.0,38
10713,32001,2018-03-21 00:00:00.0,38
10713,32501,2019-03-20 00:00:00.0,38
10714,24501,2018-06-20 00:00:00.0,38
10714,25001,2018-07-20 00:00:00.0,38
10714,31501,2017-05-17 00:00:00.0,38
10714,32001,2018-04-18 00:00:00.0,38
10715,24501,2018-06-20 00:00:00.0,38
10715,25001,2018-08-22 00:00:00.0,38
10715,25501,2018-07-20 00:00:00.0,38
10715,30501,2018-10-20 00:00:00.0,38
10715,31501,2017-05-17 00:00:00.0,38
10715,32001,2018-04-18 00:00:00.0,38
10715,32501,2019-04-17 00:00:00.0,38
10715,33001,2020-05-21 00:00:00.0,38
10716,24501,2018-07-20 00:00:00.0,38
10716,25001,2018-08-22 00:00:00.0,38
10716,31501,2017-05-17 00:00:00.0,38
10716,32001,2018-04-18 00:00:00.0,38
10716,32501,2019-04-17 00:00:00.0,38
10716,33001,2020-05-21 00:00:00.0,38
10717,31501,2017-05-17 00:00:00.0,38
10717,32001,2018-04-18 00:00:00.0,38
10718,24501,2018-10-20 00:00:00.0,38
10718,25001,2018-11-21 00:00:00.0,38
10718,25501,2018-12-20 00:00:00.0,38
10718,31501,2017-05-17 00:00:00.0,38
10718,32001,2018-04-18 00:00:00.0,38
10025,32501,2019-04-17 00:00:00.0,38
10780,20001,2018-03-11 00:00:00.0,34
10780,22001,2018-05-18 00:00:00.0,34
10780,22501,2018-12-06 00:00:00.0,34
10781,13501,2017-03-16 00:00:00.0,34
10781,14501,2017-10-12 00:00:00.0,38
10781,15001,2017-03-22 00:00:00.0,37
10781,15501,2017-02-26 00:00:00.0,34
10781,18501,2017-04-05 00:00:00.0,38
10781,19501,2017-06-25 00:00:00.0,38
10781,20001,2017-03-08 00:00:00.0,34
10781,23001,2017-06-18 00:00:00.0,34
10782,10501,2017-04-12 00:00:00.0,35
10782,14501,2017-11-08 00:00:00.0,38
10782,15501,2017-03-23 00:00:00.0,34
10782,18501,2017-05-03 00:00:00.0,38
10782,19501,2017-07-07 00:00:00.0,38
10782,20001,2017-04-01 00:00:00.0,34
10782,21501,2017-06-30 00:00:00.0,35
10783,24501,2018-11-21 00:00:00.0,38
10783,25001,2018-12-20 00:00:00.0,38
10783,26501,2019-01-16 00:00:00.0,38
10783,31501,2017-05-17 00:00:00.0,38
10783,32001,2018-04-18 00:00:00.0,38
10784,10001,2018-04-04 00:00:00.0,34
10784,14501,2018-10-31 00:00:00.0,38
10784,15501,2018-03-16 00:00:00.0,34
10784,18501,2018-04-25 00:00:00.0,38
10784,19501,2018-06-23 00:00:00.0,38
10784,20001,2018-03-25 00:00:00.0,34
10784,20501,2018-06-01 00:00:00.0,34
10784,21001,2018-12-20 00:00:00.0,34
10785,19501,2020-06-07 00:00:00.0,38
10785,25001,2020-04-10 00:00:00.0,38
10785,26001,2019-03-10 00:00:00.0,38
10785,30001,2019-11-08 00:00:00.0,37
10785,32501,2019-04-17 00:00:00.0,38
10785,33001,2020-05-21 00:00:00.0,38
10786,13501,2019-05-25 00:00:00.0,34
10786,15001,2019-02-07 00:00:00.0,37
10786,20001,2020-04-12 00:00:00.0,34
10786,23001,2020-02-15 00:00:00.0,34
10787,13501,2020-05-24 00:00:00.0,34
10787,14501,2017-04-13 00:00:00.0,38
10787,15001,2019-02-02 00:00:00.0,37
10787,18501,2019-04-06 00:00:00.0,38
10787,23001,2020-02-07 00:00:00.0,34
10788,13501,2019-05-25 00:00:00.0,34
10788,15001,2019-02-15 00:00:00.0,37
10788,18501,2019-04-17 00:00:00.0,38
10788,20001,2020-04-06 00:00:00.0,34
10788,23001,2020-02-02 00:00:00.0,34
10789,19501,2020-06-07 00:00:00.0,38
10798,32001,2018-04-18 00:00:00.0,38
10798,32501,2019-04-17 00:00:00.0,38
10798,33001,2020-05-21 00:00:00.0,38
10799,24501,2018-07-20 00:00:00.0,38
10799,25001,2018-08-22 00:00:00.0,38
10799,31501,2017-05-17 00:00:00.0,38
10799,32001,2018-04-18 00:00:00.0,38
10799,32501,2019-04-17 00:00:00.0,38
10799,33001,2020-05-21 00:00:00.0,38
10800,14501,2019-06-27 00:00:00.0,38
10800,15501,2018-11-10 00:00:00.0,34
10800,16001,2018-11-29 00:00:00.0,34
10800,17501,2019-02-13 00:00:00.0,34
10800,18501,2018-12-19 00:00:00.0,38
10800,19501,2019-02-17 00:00:00.0,38
10800,20001,2018-11-21 00:00:00.0,34
10800,26501,2018-12-20 00:00:00.0,38
10800,30501,2019-01-20 00:00:00.0,38
10800,32501,2019-02-20 00:00:00.0,38
10800,33001,2020-03-19 00:00:00.0,38
10801,10501,2017-12-01 00:00:00.0,34
10801,13501,2017-03-16 00:00:00.0,34
10801,14501,2017-10-12 00:00:00.0,38
10801,15001,2017-03-22 00:00:00.0,37
10801,15501,2017-02-26 00:00:00.0,34
10801,18501,2017-04-05 00:00:00.0,38
10801,19501,2017-06-04 00:00:00.0,38
10801,20001,2017-03-08 00:00:00.0,34
10801,23001,2017-06-04 00:00:00.0,34
10802,13501,2017-03-16 00:00:00.0,34
10802,14501,2017-10-12 00:00:00.0,38
10802,15001,2017-03-22 00:00:00.0,37
10802,15501,2017-02-26 00:00:00.0,34
10802,18501,2017-04-05 00:00:00.0,38
10802,19501,2017-06-04 00:00:00.0,38
10802,20001,2017-03-08 00:00:00.0,34
10802,23001,2017-06-04 00:00:00.0,34
10803,13501,2017-03-15 00:00:00.0,34
10803,14501,2017-10-11 00:00:00.0,38
10803,15001,2017-03-18 00:00:00.0,37
10803,15501,2017-02-23 00:00:00.0,34
10803,18501,2017-04-02 00:00:00.0,38
10803,19501,2017-06-01 00:00:00.0,38
10803,20001,2017-03-03 00:00:00.0,34
10803,23001,2017-06-01 00:00:00.0,34
10395,33001,2020-04-16 00:00:00.0,38
10396,14501,2017-09-07 00:00:00.0,38
10396,15501,2017-01-22 00:00:00.0,34
10396,18501,2017-03-01 00:00:00.0,38
10396,19501,2017-04-30 00:00:00.0,38
10396,20001,2017-02-02 00:00:00.0,34
10396,24501,2019-02-21 00:00:00.0,38
10396,25001,2019-09-06 00:00:00.0,38
10396,25501,2020-07-10 00:00:00.0,38
10396,26001,2019-11-16 00:00:00.0,38
10433,18501,2020-05-18 00:00:00.0,38
10433,19501,2020-07-17 00:00:00.0,38
10433,20001,2020-04-18 00:00:00.0,34
10433,22001,2020-06-25 00:00:00.0,34
10549,15501,2018-10-11 00:00:00.0,34
10549,16501,2018-10-31 00:00:00.0,34
10549,18501,2018-11-21 00:00:00.0,38
10549,19501,2019-01-18 00:00:00.0,38
10549,20001,2018-10-20 00:00:00.0,34
10549,22001,2018-12-27 00:00:00.0,34
10549,22501,2019-07-17 00:00:00.0,34
10550,15501,2020-07-13 00:00:00.0,34
10550,20001,2020-07-23 00:00:00.0,34
10551,19501,2020-07-12 00:00:00.0,38
10551,24001,2019-11-15 00:00:00.0,35
10551,24501,2019-09-07 00:00:00.0,38
10551,25501,2020-02-14 00:00:00.0,38
10551,26001,2019-02-23 00:00:00.0,38
10552,10501,2017-04-05 00:00:00.0,35
10552,14501,2017-11-01 00:00:00.0,38
10552,15501,2017-03-15 00:00:00.0,34
10552,18501,2017-04-23 00:00:00.0,38
10552,19501,2017-06-29 00:00:00.0,38
10552,20001,2017-03-24 00:00:00.0,34
10552,21501,2017-06-22 00:00:00.0,35
10553,13001,2018-10-31 00:00:00.0,35
10553,14501,2019-04-05 00:00:00.0,38
10553,15501,2018-08-19 00:00:00.0,34
10553,18501,2018-09-27 00:00:00.0,38
10553,19001,2018-09-07 00:00:00.0,34
10553,19501,2018-11-28 00:00:00.0,38
10553,20001,2018-08-29 00:00:00.0,34
10553,30001,2018-09-12 00:00:00.0,37
10554,13001,2018-09-13 00:00:00.0,35
10554,14501,2019-02-13 00:00:00.0,38
10554,15501,2018-06-28 00:00:00.0,34
10554,18501,2018-08-08 00:00:00.0,38
10554,19001,2018-08-01 00:00:00.0,34
10554,19501,2018-10-05 00:00:00.0,38
10554,20001,2018-07-07 00:00:00.0,34
10554,30001,2018-07-25 00:00:00.0,37
10555,27501,2017-07-20 00:00:00.0,35
10555,28001,2018-08-22 00:00:00.0,35
10555,28501,2019-08-21 00:00:00.0,35
10555,29001,2020-07-16 00:00:00.0,35
10556,10501,2017-11-23 00:00:00.0,35
10556,13001,2018-01-24 00:00:00.0,35
10556,13501,2017-03-08 00:00:00.0,34
10556,14001,2017-05-05 00:00:00.0,35
10556,14501,2017-10-04 00:00:00.0,38
10556,15001,2017-03-15 00:00:00.0,37
10556,15501,2017-02-18 00:00:00.0,34
10556,18501,2017-03-29 00:00:00.0,38
10556,19501,2017-06-17 00:00:00.0,38
10594,19001,2018-01-31 00:00:00.0,34
10594,19501,2018-04-19 00:00:00.0,38
10594,20001,2018-01-19 00:00:00.0,34
10594,30001,2018-02-03 00:00:00.0,37
10595,14501,2018-04-18 00:00:00.0,38
10595,15501,2017-08-30 00:00:00.0,34
10595,16501,2017-09-20 00:00:00.0,34
10595,18501,2017-10-08 00:00:00.0,38
10595,19501,2017-12-07 00:00:00.0,38
10595,20001,2017-09-08 00:00:00.0,34
10595,22001,2017-11-15 00:00:00.0,34
10595,22501,2018-06-06 00:00:00.0,34
10596,27501,2017-07-20 00:00:00.0,35
10596,28001,2018-08-22 00:00:00.0,35
10596,28501,2019-08-21 00:00:00.0,35
10596,29001,2020-07-16 00:00:00.0,35
10597,14501,2020-01-30 00:00:00.0,38
10597,15501,2019-06-15 00:00:00.0,34
10597,17001,2019-07-04 00:00:00.0,34
10597,18501,2019-07-24 00:00:00.0,38
10597,19501,2019-09-22 00:00:00.0,38
10597,20001,2019-06-26 00:00:00.0,34
10598,24501,2018-10-20 00:00:00.0,38
10598,25001,2018-11-21 00:00:00.0,38
10598,25501,2018-12-20 00:00:00.0,38
10598,30501,2019-01-20 00:00:00.0,38
10598,31501,2017-05-17 00:00:00.0,38
10598,32001,2018-04-18 00:00:00.0,38
10598,32501,2019-04-17 00:00:00.0,38
10598,33001,2020-05-21 00:00:00.0,38
10599,24501,2018-10-20 00:00:00.0,38
10599,25001,2018-11-21 00:00:00.0,38
10599,25501,2018-12-20 00:00:00.0,38
10599,31501,2017-05-17 00:00:00.0,38
10599,32001,2018-04-18 00:00:00.0,38
10599,32501,2019-04-17 00:00:00.0,38
10599,33001,2020-05-21 00:00:00.0,38
10600,14501,2017-10-25 00:00:00.0,38
10600,15501,2017-03-09 00:00:00.0,34
10600,16001,2017-03-29 00:00:00.0,34
10600,17501,2017-06-16 00:00:00.0,34
10600,18501,2017-04-19 00:00:00.0,38
10600,19501,2017-06-23 00:00:00.0,38
10600,20001,2017-03-18 00:00:00.0,34
10600,24501,2018-11-21 00:00:00.0,38
10600,25001,2018-12-20 00:00:00.0,38
10600,25501,2019-01-20 00:00:00.0,38
10600,30501,2019-02-20 00:00:00.0,38
10600,31501,2017-05-17 00:00:00.0,38
10600,32001,2018-04-18 00:00:00.0,38
10600,32501,2019-04-17 00:00:00.0,38
10600,33001,2020-05-21 00:00:00.0,38
10601,10001,2020-03-14 00:00:00.0,34
10601,14501,2019-07-12 00:00:00.0,38
10601,21001,2019-03-15 00:00:00.0,34
10145,29001,2020-07-16 00:00:00.0,35
10146,15501,2020-03-26 00:00:00.0,34
10146,18501,2020-05-04 00:00:00.0,38
10146,19001,2020-04-16 00:00:00.0,34
10146,19501,2020-07-03 00:00:00.0,38
10146,20001,2020-04-04 00:00:00.0,34
10282,15501,2019-06-05 00:00:00.0,34
10282,16501,2019-06-26 00:00:00.0,34
10282,18501,2019-07-14 00:00:00.0,38
10282,19501,2019-09-19 00:00:00.0,38
10282,20001,2019-06-14 00:00:00.0,34
10282,23501,2019-09-12 00:00:00.0,34
10283,11001,2019-05-25 00:00:00.0,37
10283,14501,2019-12-18 00:00:00.0,38
10283,15501,2019-05-01 00:00:00.0,34
10283,16501,2019-05-22 00:00:00.0,34
10283,18501,2019-06-09 00:00:00.0,38
10283,19501,2019-08-15 00:00:00.0,38
10283,20001,2019-05-10 00:00:00.0,34
10283,23501,2019-08-08 00:00:00.0,34
10284,15501,2020-06-26 00:00:00.0,34
10284,16501,2020-07-16 00:00:00.0,34
10284,20001,2020-07-05 00:00:00.0,34
10285,14501,2019-08-21 00:00:00.0,38
10285,15501,2019-01-04 00:00:00.0,34
10285,16501,2019-01-23 00:00:00.0,34
10088,14501,2017-04-05 00:00:00.0,38
10088,24501,2018-11-21 00:00:00.0,38
10088,25001,2018-12-20 00:00:00.0,38
10088,25501,2019-01-20 00:00:00.0,38
10088,30501,2019-02-20 00:00:00.0,38
10088,31501,2017-05-17 00:00:00.0,38
10088,32001,2018-04-18 00:00:00.0,38
10088,32501,2019-04-17 00:00:00.0,38
10088,33001,2020-05-21 00:00:00.0,38
10089,10501,2020-03-06 00:00:00.0,35
10089,13001,2020-05-03 00:00:00.0,35
10089,14501,2018-09-13 00:00:00.0,38
10089,15501,2018-01-27 00:00:00.0,34
10089,16001,2018-02-15 00:00:00.0,34
10089,17501,2018-05-02 00:00:00.0,34
10089,18501,2018-03-07 00:00:00.0,38
10089,19501,2018-05-06 00:00:00.0,38
10089,20001,2018-02-07 00:00:00.0,34
10089,21501,2020-05-28 00:00:00.0,35
10089,24501,2018-10-20 00:00:00.0,38
10089,25001,2018-11-21 00:00:00.0,38
10089,25501,2018-12-20 00:00:00.0,38
10089,30501,2019-01-20 00:00:00.0,38
10089,32001,2018-04-18 00:00:00.0,38
10089,32501,2019-04-17 00:00:00.0,38
10089,33001,2020-05-21 00:00:00.0,38
10090,14501,2019-04-11 00:00:00.0,38
10090,15501,2018-08-25 00:00:00.0,34
10090,16001,2018-09-13 00:00:00.0,34
10090,17501,2018-11-28 00:00:00.0,34
10090,18501,2018-10-03 00:00:00.0,38
