CURRENT_YEAR,EMPLOYEE_CODE,POSITION_CODE,DEPARTMENT_CODE,DAYS_WITH_COMPANY,COMMUTE_TIME,AGE_BEGIN_PERIOD,GENDER_CODE,ATTRITION,PERIOD_TOTAL_DAYS,STARTING_SALARY,ENDING_SALARY,NB_INCREASES,BONUS,NB_BONUS,VACATION_DAYS_TAKEN,SICK_DAYS_TAKEN,PROMOTIONS,NB_MANAGERS,DAYS_IN_POSITION,DAYS_SINCE_LAST_RAISE,RANKING_CODE,OVERTIME,DBLOVERTIME,TRAVEL,NUMBER_OF_CLASSES
2019,10700,3100,380,1657,59,39,0,0,330,78846.15,84961.54,1,1576.923,1,19.0,10.5,0,1,1460,0,2,0.0,0.0,0.0,0
2019,10473,3300,380,1790,42,34,0,0,330,58153.85,58153.85,1,3489.2309999999998,1,20.0,6.5,0,1,1790,330,4,0.0,0.0,0.0,0
2019,10641,2100,320,1885,41,45,1,0,330,37500.00,40000.00,1,1500.0,1,20.0,10.5,0,1,1885,60,3,0.0,0.0,0.0,0
2019,10540,2300,320,1825,15,35,1,0,330,83769.23,88461.54,1,1675.3845999999999,1,15.0,9.0,0,1,1825,0,2,0.0,0.0,0.0,0
2019,10452,4100,330,2250,15,43,1,0,330,73846.15,79615.38,1,1476.923,1,28.0,10.5,0,1,2250,60,2,0.0,0.0,0.0,0
2019,10018,4600,360,1395,14,56,0,0,330,55730.77,58846.15,1,3530.769,1,25.0,11.0,0,1,1395,300,4,0.0,0.0,0.0,0
2019,10312,2000,320,605,28,26,1,0,330,49500.00,53000.00,1,1060.0,1,24.0,11.0,0,1,605,240,2,0.0,0.0,0.0,0
2019,10421,3300,380,2095,25,35,1,0,330,58153.85,61692.31,1,2467.6924,1,20.0,10.5,0,1,2095,270,3,0.0,0.0,0.0,0
2019,10640,2300,320,1155,14,36,1,0,330,82038.46,87307.69,1,1640.7692000000002,1,28.0,14.0,0,1,1155,60,2,0.0,0.0,0.0,0
2019,10734,2400,320,1180,33,32,0,0,330,38076.92,41153.85,1,1646.154,1,24.0,6.0,0,1,1030,300,3,0.0,0.0,0.0,0
2019,10638,2500,320,2662,37,30,1,0,330,49500.00,54153.85,1,2166.154,1,25.0,14.5,0,1,665,300,3,0.0,0.0,0.0,0
2019,10629,4600,360,1520,28,57,0,0,330,58846.15,61961.54,1,1176.923,1,17.0,11.0,0,1,1520,60,2,0.0,0.0,0.0,0
2019,10579,4100,330,1407,34,37,1,0,330,40500.00,45692.31,1,1827.6924,1,14.0,8.0,0,1,665,300,3,0.0,0.0,0.0,0
2019,10294,2400,320,695,36,23,1,0,330,38076.92,38076.92,1,2284.6151999999997,1,24.0,11.0,0,1,695,330,4,0.0,0.0,0.0,0
2019,10178,3600,350,1855,30,50,0,0,330,36653.85,38692.31,1,733.077,1,10.0,6.0,0,1,1855,30,2,0.0,0.0,0.0,0
2019,10210,2500,320,1520,15,32,0,0,330,63461.54,68115.38,1,1269.2308,1,25.0,9.5,0,1,1520,60,2,0.0,0.0,0.0,0
2019,10202,2300,320,1914,19,40,0,0,330,76769.23,82038.46,1,4922.3076,1,25.0,10.5,0,1,1030,300,4,0.0,0.0,0.0,0
2019,10385,3300,380,2398,35,32,0,0,330,61692.31,65230.77,1,1304.6154,1,16.0,12.0,0,1,2398,210,2,0.0,0.0,0.0,0
2019,10394,4300,340,1460,18,50,0,0,330,58846.15,63461.54,1,2353.846,1,10.0,18.5,0,1,1460,0,3,0.0,0.0,0.0,0
2019,10449,3300,380,1550,18,32,1,0,330,54615.38,58153.85,1,1092.3075999999999,1,20.0,10.5,0,1,1550,90,2,0.0,0.0,0.0,0
2019,10498,3900,300,1825,47,36,1,0,330,35961.54,38076.92,1,719.2308,1,25.0,10.5,0,1,1825,0,2,0.0,0.0,0.0,0
2019,10505,4500,360,1275,22,57,1,0,330,94615.38,101923.08,1,4076.9232,1,30.0,12.5,0,1,1275,180,3,0.0,0.0,0.0,0
2019,10481,4600,360,1945,29,47,0,0,330,61961.54,65076.92,1,2478.4616,1,24.0,9.0,0,1,1945,120,3,0.0,0.0,0.0,0
2019,10594,3300,380,730,14,32,1,0,330,43153.85,46307.69,1,1726.154,1,15.0,11.5,0,1,730,0,3,0.0,0.0,0.0,0
2019,10417,2500,320,695,29,24,1,0,330,54153.85,54153.85,1,2166.154,1,25.0,8.0,0,1,695,330,3,0.0,0.0,0.0,0
2019,10494,3500,350,1730,29,42,1,0,330,62307.69,68076.92,1,2723.0768,1,20.0,6.5,0,1,1730,270,3,0.0,0.0,0.0,0
2019,10295,2500,320,1185,8,32,1,0,330,58807.69,63461.54,1,2352.3076,1,28.0,13.0,0,1,1185,90,3,0.0,0.0,0.0,0
2019,10752,3300,380,879,28,33,1,0,330,47538.46,51076.92,1,2852.3075999999996,1,20.0,4.0,0,1,760,30,4,0.0,0.0,0.0,0
2019,10138,4100,330,1335,38,51,0,0,330,56538.46,62307.69,1,3738.4614,1,30.0,13.0,0,1,1335,240,4,0.0,0.0,0.0,0
2019,10198,2000,320,1425,9,38,0,0,330,60000.00,60000.00,1,3600.0,1,20.0,14.5,0,1,1425,330,4,0.0,0.0,0.0,0
2019,10397,4700,360,1885,38,35,0,0,330,49715.38,51969.23,1,1988.6152,1,10.0,18.5,0,1,1885,60,3,0.0,0.0,0.0,0
2019,10493,3300,380,820,14,39,1,0,330,47538.46,51076.92,1,950.7692,1,21.0,10.0,0,1,820,90,2,0.0,0.0,0.0,0
2019,10501,4300,340,970,13,29,0,0,330,49615.38,54230.77,1,1084.6154,1,11.0,11.5,0,1,970,240,2,0.0,0.0,0.0,0
2019,10173,3100,380,760,17,40,0,0,330,66615.38,72730.77,1,1332.3076,1,22.0,9.0,0,1,760,30,2,0.0,0.0,0.0,0
2019,10134,3600,350,1670,22,43,0,0,330,34615.38,36653.85,1,1466.154,1,19.0,10.5,0,1,1670,210,3,0.0,0.0,0.0,0
2019,10541,5000,370,1155,12,36,1,0,330,36461.54,39692.31,1,2187.6924,1,14.0,2.5,0,1,1155,60,4,0.0,0.0,0.0,0
2019,10502,4300,340,1885,29,41,1,0,330,63461.54,68076.92,1,2538.4616,1,20.0,14.0,0,1,1885,60,3,0.0,0.0,0.0,0
2019,10081,4700,360,1244,20,42,1,0,330,45207.69,47461.54,1,2712.4614,1,20.0,9.5,0,1,1244,150,4,0.0,0.0,0.0,0
2019,10399,4900,370,2460,15,26,1,0,330,85384.62,90961.54,1,1819.2307999999998,1,10.0,18.5,0,1,2460,270,2,0.0,0.0,0.0,0
2019,10313,2000,320,1155,27,27,1,0,330,56500.00,60000.00,1,0.0,0,24.0,1.0,0,1,1155,60,1,0.0,0.0,0.0,0
2019,10249,1900,320,3680,16,38,1,0,330,127461.54,131846.15,1,5098.4616,1,15.0,9.0,0,1,3680,30,3,0.0,0.0,0.0,0
2019,10132,3100,380,1490,8,39,0,0,330,78846.15,84961.54,1,3153.846,1,10.0,8.5,0,1,1490,30,3,0.0,0.0,0.0,0
2019,10288,4300,340,2518,42,31,1,0,330,72692.31,72692.31,1,1453.8462,1,26.0,12.5,0,1,2518,330,2,0.0,0.0,0.0,0
2019,10150,2100,320,2340,15,32,0,0,330,40000.00,42500.00,1,800.0,1,22.0,5.0,0,1,2340,150,2,0.0,0.0,0.0,0
2019,10177,3600,350,1973,7,38,0,0,330,36653.85,38692.31,1,1466.154,1,20.0,10.0,0,1,1973,150,3,0.0,0.0,0.0,0
2019,10154,3200,380,1000,19,28,0,0,330,33461.54,36923.08,1,1476.9232000000002,1,18.0,9.0,0,1,1000,270,3,0.0,0.0,0.0,0
2019,10475,3500,350,1550,11,42,1,0,330,62307.69,68076.92,1,3738.4614,1,28.0,10.0,0,1,1550,90,4,0.0,0.0,0.0,0
2019,10369,2400,320,1095,27,30,0,0,330,41153.85,44230.77,1,2469.2309999999998,1,11.0,8.0,0,1,1095,0,4,0.0,0.0,0.0,0
2019,10401,5000,370,3267,22,43,0,0,330,40230.77,43846.15,1,2630.769,1,15.0,12.0,0,1,1335,240,4,0.0,0.0,0.0,0
2019,10690,4900,370,1510,24,56,0,0,330,68653.85,74230.77,1,2969.2308000000003,1,23.0,11.0,0,1,1395,300,3,0.0,0.0,0.0,0
2019,10126,2100,320,3285,6,40,0,0,330,47500.00,50000.00,1,1900.0,1,16.0,11.0,0,1,3285,0,3,0.0,0.0,0.0,0
2019,10158,4300,340,635,34,35,0,0,330,45000.00,49615.38,1,2976.9228,1,29.0,9.5,0,1,635,270,4,0.0,0.0,0.0,0
2018,10110,5700,390,1790,27,32,0,0,330,60423.08,60423.08,1,0.0,0,21.0,1.5,0,1,1790,330,3,0.0,0.0,0.0,5
2018,10576,5200,390,1000,12,53,0,0,330,86884.62,92769.23,1,1855.3845999999999,1,24.0,13.0,0,1,1000,270,2,0.0,0.0,0.0,1
2018,10544,5600,390,1030,37,27,0,0,330,36807.69,38615.38,1,0.0,0,15.0,7.5,0,1,1030,300,4,0.0,0.0,0.0,3
2018,10005,5700,390,760,11,30,1,0,330,52230.77,54961.54,1,0.0,0,24.0,13.0,0,1,760,30,2,0.0,0.0,0.0,5
2019,10021,5700,390,1095,32,47,1,0,330,54961.54,57692.31,1,0.0,0,25.0,1.0,0,1,1095,0,3,0.0,0.0,0.0,1
2019,10030,5400,390,1425,31,47,1,0,330,71230.77,71230.77,1,4273.8462,1,20.0,9.0,0,1,1425,330,4,0.0,0.0,0.0,1
2019,10053,5400,390,2280,33,33,0,0,330,78384.62,81961.54,1,1567.6924,1,15.0,14.5,0,1,2280,90,2,0.0,0.0,0.0,1
2019,10085,5700,390,2005,24,30,1,0,330,54692.31,57115.38,1,0.0,0,10.0,12.0,0,1,2005,180,3,0.0,0.0,0.0,2
2019,10094,5700,390,1401,8,52,1,0,330,52230.77,54961.54,1,0.0,0,20.0,12.5,0,1,760,30,3,0.0,0.0,0.0,1
2019,10245,5700,390,1624,27,38,0,0,330,49500.00,52230.77,1,0.0,0,20.0,10.0,0,1,485,120,4,0.0,0.0,0.0,1
2019,10254,4200,330,1855,9,30,1,0,330,35976.92,38646.15,1,2158.6151999999997,1,15.0,8.0,0,1,1855,30,4,0.0,0.0,0.0,1
2019,10350,5500,390,1185,21,37,1,0,330,31730.77,33846.15,1,0.0,0,18.0,5.0,0,1,1185,90,3,0.0,0.0,0.0,1
2019,10392,4200,330,2795,20,36,0,0,330,41315.38,43984.62,1,1759.3848,1,16.0,10.0,0,1,2795,240,3,0.0,0.0,0.0,1
2019,10488,5500,390,1090,20,34,0,0,330,31730.77,33846.15,1,0.0,0,21.0,15.0,0,1,1090,0,5,0.0,0.0,0.0,1
2019,10571,5600,390,635,10,36,1,0,330,35000.00,36807.69,1,0.0,0,16.0,12.0,0,1,635,270,2,0.0,0.0,0.0,2
2019,10075,5400,390,1060,20,45,1,0,330,67653.85,67653.85,1,1353.0770000000002,1,24.0,1.0,0,1,1060,330,2,0.0,0.0,0.0,1
2019,10079,5700,390,1185,7,32,1,0,330,54961.54,57692.31,1,0.0,0,17.0,8.5,0,1,1185,90,3,0.0,0.0,0.0,1
2019,10114,5700,390,2855,23,40,1,0,330,65884.62,68615.38,1,0.0,0,20.0,9.0,0,1,2855,300,2,0.0,0.0,0.0,1
2019,10050,5700,390,1790,41,42,0,0,330,60423.08,60423.08,1,0.0,0,15.0,9.0,0,1,1425,330,2,0.0,0.0,0.0,1
2019,10356,5500,390,1095,11,28,1,0,330,31730.77,33846.15,1,0.0,0,20.0,14.0,0,1,1095,0,3,0.0,0.0,0.0,1
2019,10441,5500,390,635,20,27,0,0,330,27500.00,29615.38,1,0.0,0,17.0,9.0,0,1,635,270,3,0.0,0.0,0.0,1
2019,10466,5500,390,365,25,28,1,0,330,27500.00,29615.38,1,0.0,0,10.0,11.0,0,1,365,0,2,0.0,0.0,0.0,10
2019,10522,5300,390,665,30,39,1,0,330,72000.00,75807.69,1,4548.4614,1,9.0,6.5,0,1,665,300,4,0.0,0.0,0.0,1
2019,10554,3200,380,545,22,27,1,0,330,27000.00,30115.38,1,0.0,0,3.0,4.0,0,1,545,180,4,0.0,0.0,0.0,1
2019,10746,5500,390,495,28,30,1,0,330,27500.00,29615.38,1,0.0,0,2.0,9.0,0,1,394,30,4,0.0,0.0,0.0,7
2019,10599,5600,390,1975,15,38,0,0,330,42230.77,44038.46,1,0.0,0,10.0,12.0,0,1,1975,150,3,0.0,0.0,0.0,1
2019,10572,5700,390,1425,33,49,1,0,330,52269.23,52269.23,1,0.0,0,10.0,14.0,0,1,1425,330,3,0.0,0.0,0.0,3
2019,10484,5400,390,605,29,43,0,0,330,60500.00,64076.92,1,1281.5384,1,23.0,13.5,0,1,605,240,2,0.0,0.0,0.0,1
2019,10345,5400,390,1425,27,45,1,0,330,60500.00,64076.92,1,2420.0,1,19.0,8.5,0,1,425,60,4,0.0,0.0,0.0,3
2019,10164,5500,390,940,26,23,0,0,330,29615.38,31730.77,1,0.0,0,20.0,2.0,0,1,940,210,3,0.0,0.0,0.0,1
2019,10471,5500,390,635,18,24,0,0,330,27500.00,29615.38,1,0.0,0,18.0,11.0,0,1,635,270,3,0.0,0.0,0.0,1
2019,10598,5700,390,1760,25,25,1,0,330,52269.23,54692.31,1,0.0,0,9.0,12.0,0,1,1760,300,3,0.0,0.0,0.0,2
2019,10736,5700,390,1366,28,47,1,0,330,54961.54,57692.31,1,0.0,0,16.0,9.0,0,1,1215,120,3,0.0,0.0,0.0,1
2019,10400,5600,390,3451,7,32,1,0,344,31730.77,38500.00,2,0.0,0,7.0,6.0,0,1,150,150,2,0.0,0.0,0.0,1
2019,10358,5700,390,1060,16,35,1,0,330,54961.54,54961.54,1,0.0,0,24.0,12.0,0,1,1060,330,2,0.0,0.0,0.0,1
2019,10045,5400,390,1365,32,42,1,0,330,67653.85,71230.77,1,2849.2308000000003,1,25.0,10.0,0,1,1365,270,3,0.0,0.0,0.0,1
2019,10068,5600,390,730,17,26,1,0,330,40538.46,42576.92,1,0.0,0,15.0,11.0,0,1,730,0,2,0.0,0.0,0.0,1
2019,10111,5400,390,2125,36,40,1,0,330,74807.69,78384.62,1,6270.7696,1,25.0,6.5,0,1,2125,300,5,0.0,0.0,0.0,1
2019,10121,5500,390,695,21,28,0,0,330,29615.38,29615.38,1,0.0,0,25.0,9.0,0,1,695,330,3,0.0,0.0,0.0,1
2019,10089,5700,390,644,23,39,1,0,330,47423.08,47423.08,1,0.0,0,13.0,10.0,0,1,695,330,3,0.0,0.0,0.0,2
2019,10023,5600,390,1550,23,36,1,0,330,44615.38,46653.85,1,0.0,0,20.0,10.5,0,1,1344,90,3,0.0,0.0,0.0,1
2019,10055,5500,390,1245,35,41,0,0,330,31730.77,33846.15,1,0.0,0,12.0,9.0,0,1,1245,150,4,0.0,0.0,0.0,1
2019,10092,5500,390,485,20,35,0,0,330,25000.00,26884.62,1,0.0,0,8.0,3.5,0,1,485,120,1,0.0,0.0,0.0,2
2019,10516,5700,390,1670,12,51,1,0,330,57692.31,60423.08,1,0.0,0,20.0,11.0,0,1,1670,210,3,0.0,0.0,0.0,1
2019,10490,5500,390,1215,27,28,0,0,330,31730.77,33846.15,1,0.0,0,20.0,14.0,0,1,1215,120,4,0.0,0.0,0.0,1
2019,10601,4200,330,1915,11,27,0,0,330,32538.46,34923.08,1,1301.5384,1,15.0,11.0,0,1,1915,90,3,0.0,0.0,0.0,2
2019,10348,5500,390,790,11,28,1,0,330,29615.38,31730.77,1,0.0,0,25.0,10.0,0,1,790,60,3,0.0,0.0,0.0,1
2019,10234,5600,390,1668,24,34,0,0,330,40538.46,42576.92,1,0.0,0,25.0,11.0,0,1,940,210,3,0.0,0.0,0.0,1
2019,10087,5300,390,1520,28,49,1,0,330,83423.08,87230.77,1,5005.3848,1,15.0,11.0,0,1,1520,60,4,0.0,0.0,0.0,1
2019,10765,5600,390,2065,14,34,1,0,330,46653.85,48692.31,1,0.0,0,22.0,6.5,0,1,1943,120,2,0.0,0.0,0.0,1
2019,10722,5500,390,2195,18,32,0,0,330,35961.54,38076.92,1,0.0,0,20.0,8.5,0,1,2095,270,4,0.0,0.0,0.0,1
2019,10057,5400,390,2400,19,45,1,0,330,78384.62,81961.54,1,1639.2307999999998,1,15.0,16.0,0,1,2400,210,2,0.0,0.0,0.0,1
2019,10439,5400,390,1610,8,47,0,0,330,71230.77,74807.69,1,1424.6154000000001,1,19.0,5.0,0,1,1610,150,2,0.0,0.0,0.0,1
2019,10124,5700,390,1095,14,45,1,0,330,54961.54,57692.31,1,0.0,0,27.0,10.0,0,1,1095,0,2,0.0,0.0,0.0,1
2019,10165,5500,390,1789,15,31,0,0,330,35961.54,35961.54,1,0.0,0,20.0,6.0,0,1,1789,330,3,0.0,0.0,0.0,1
2019,10229,5700,390,1257,20,48,0,0,342,42576.92,49500.00,2,0.0,0,36.0,9.0,0,1,150,150,3,0.0,0.0,0.0,1
2019,10243,5600,390,1730,15,37,0,0,330,44615.38,46653.85,1,0.0,0,20.0,9.0,0,1,1730,270,3,0.0,0.0,0.0,1
2019,10339,4900,370,1339,20,43,1,0,334,40230.77,57500.00,2,1753.846,1,9.0,9.5,0,1,90,90,3,0.0,0.0,0.0,2
2019,10453,4200,330,545,29,29,1,0,330,25300.00,27969.23,1,0.0,0,23.0,10.5,0,1,545,180,3,0.0,0.0,0.0,2
2019,10798,5700,390,1424,39,45,0,0,330,57692.31,57692.31,1,0.0,0,15.0,11.0,0,1,1424,330,4,0.0,0.0,0.0,1
2019,10047,5300,390,2645,21,48,0,0,330,105384.62,109615.38,1,4215.3848,1,15.0,8.0,0,1,2645,90,3,0.0,0.0,0.0,1
2019,10100,5600,390,2065,7,35,0,0,330,46653.85,48692.31,1,0.0,0,20.0,10.0,0,1,2065,240,5,0.0,0.0,0.0,1
2019,10735,5500,390,605,32,24,0,0,330,27500.00,29615.38,1,0.0,0,6.0,7.5,0,1,425,60,3,0.0,0.0,0.0,5
2019,10271,5700,390,1060,22,45,1,0,330,54961.54,54961.54,1,0.0,0,23.0,6.0,0,1,1060,330,1,0.0,0.0,0.0,1
2019,10028,5500,390,425,26,27,0,0,330,27500.00,29615.38,1,0.0,0,5.0,11.5,0,1,425,60,3,0.0,0.0,0.0,6
2019,10060,5600,390,2125,26,32,0,0,330,46653.85,48692.31,1,0.0,0,15.0,8.5,0,1,2125,300,4,0.0,0.0,0.0,1
2019,10129,5700,390,2085,23,32,0,0,350,46653.85,49500.00,2,0.0,0,15.0,8.5,0,1,150,150,1,0.0,0.0,0.0,1
2019,10016,5700,390,880,11,35,0,0,330,52230.77,54961.54,1,0.0,0,25.0,15.0,0,1,880,150,2,0.0,0.0,0.0,1
2019,10048,5400,390,1938,12,41,0,0,330,71230.77,71230.77,1,4273.8462,1,15.0,8.0,0,1,1425,330,4,0.0,0.0,0.0,1
2019,10237,5600,390,1520,6,33,0,0,330,44615.38,46653.85,1,0.0,0,20.0,10.5,0,1,1520,60,3,0.0,0.0,0.0,1
2019,10272,5700,390,1335,22,30,1,0,330,54961.54,57692.31,1,0.0,0,27.0,10.5,0,1,1335,240,2,0.0,0.0,0.0,1
2019,10461,5200,390,1790,29,43,1,0,330,116153.85,116153.85,1,4646.154,1,10.0,9.0,0,1,1790,330,3,0.0,0.0,0.0,1
2019,10565,5400,390,1915,18,39,0,0,330,67707.69,70884.62,1,2708.3076,1,15.0,10.5,0,1,1915,90,3,0.0,0.0,0.0,1
2019,10510,5200,390,1760,13,53,0,0,330,109615.38,116153.85,1,2323.077,1,20.0,11.0,0,1,1760,300,2,0.0,0.0,0.0,1
2019,10486,5200,390,1928,22,40,0,0,330,90000.00,96538.46,1,3861.5384000000004,1,10.0,9.0,0,1,605,240,1,0.0,0.0,0.0,1
2019,10347,5700,390,665,19,37,1,0,330,49500.00,52230.77,1,0.0,0,25.0,15.0,0,1,665,300,3,0.0,0.0,0.0,1
2019,10230,5700,390,545,26,50,0,0,330,49500.00,52230.77,1,0.0,0,4.0,9.0,0,1,545,180,2,0.0,0.0,0.0,3
2019,10091,5600,390,695,19,37,0,0,330,36807.69,36807.69,1,0.0,0,15.0,8.5,0,1,695,330,2,0.0,0.0,0.0,1
2019,10080,5600,390,970,33,37,0,0,330,40538.46,42576.92,1,0.0,0,13.0,1.0,0,1,970,240,4,0.0,0.0,0.0,1
2019,10059,5700,390,2370,11,38,1,0,330,63153.85,65884.62,1,0.0,0,14.0,6.5,0,1,2370,180,4,0.0,0.0,0.0,1
2019,10027,5600,390,1460,34,34,0,0,330,44615.38,46653.85,1,0.0,0,26.0,10.0,0,1,1460,0,2,0.0,0.0,0.0,1
2019,10729,5700,390,829,19,40,0,0,330,52230.77,52230.77,1,0.0,0,27.0,10.5,0,1,695,330,2,0.0,0.0,0.0,1
2019,10800,5700,390,425,9,33,0,0,330,49500.00,52230.77,1,0.0,0,8.0,9.0,0,1,425,60,3,0.0,0.0,0.0,5
2019,10025,5400,390,1363,28,42,0,0,330,67653.85,71230.77,1,2849.2308000000003,1,29.0,9.0,0,1,1363,270,3,0.0,0.0,0.0,1
2019,10362,5600,390,2100,15,28,1,0,308,35961.54,38500.00,2,0.0,0,16.0,9.0,0,1,180,180,3,0.0,0.0,0.0,7
2019,10106,5700,390,1640,23,37,1,0,330,52269.23,54692.31,1,0.0,0,14.0,18.5,0,1,1640,180,4,0.0,0.0,0.0,3
2019,10051,5600,390,1305,11,36,1,0,330,42576.92,44615.38,1,0.0,0,15.0,20.0,0,1,1305,210,3,0.0,0.0,0.0,1
2019,10088,5700,390,1245,21,37,0,0,330,49846.15,52269.23,1,0.0,0,25.0,9.0,0,1,1245,150,3,0.0,0.0,0.0,3
2019,10715,5700,390,2280,15,46,0,0,330,63153.85,65884.62,1,0.0,0,10.0,7.0,0,1,2280,90,3,0.0,0.0,0.0,1
2019,10545,5600,390,1305,26,32,1,0,330,38615.38,40423.08,1,0.0,0,17.0,6.0,0,1,1305,210,3,0.0,0.0,0.0,2
2019,10346,5700,390,1125,25,31,1,0,330,54961.54,57692.31,1,0.0,0,21.0,5.5,0,1,1125,30,3,0.0,0.0,0.0,1
2019,10535,2400,320,515,33,28,0,0,330,31500.00,34269.23,1,0.0,0,3.0,7.0,0,1,515,150,3,0.0,0.0,0.0,1
2019,10090,5500,390,485,31,28,0,0,330,25000.00,26884.62,1,0.0,0,3.0,9.0,0,1,485,120,2,0.0,0.0,0.0,2
2019,10591,5700,390,545,19,31,0,0,330,45000.00,47423.08,1,0.0,0,9.0,9.0,0,1,545,180,2,0.0,0.0,0.0,4
2019,10796,5700,390,1215,47,42,0,0,330,54961.54,57692.31,1,0.0,0,17.0,11.0,0,1,1215,120,3,0.0,0.0,0.0,1
2019,10122,5700,390,695,27,35,0,0,330,52230.77,52230.77,1,0.0,0,24.0,15.5,0,1,695,330,2,0.0,0.0,0.0,1
2019,10073,5500,390,1335,7,28,0,0,330,31730.77,33846.15,1,0.0,0,14.0,8.5,0,1,1335,240,3,0.0,0.0,0.0,1
2019,10007,5600,390,1155,45,32,0,0,330,42576.92,44615.38,1,0.0,0,17.0,2.0,0,1,1155,60,5,0.0,0.0,0.0,1
2019,10333,4200,330,1365,6,31,1,0,330,30638.46,33307.69,1,0.0,0,29.0,11.0,0,1,1365,270,1,0.0,0.0,0.0,2
2019,10155,3600,350,485,28,44,0,0,330,28500.00,30538.46,1,0.0,0,14.0,7.5,0,1,485,120,3,0.0,0.0,0.0,1
2019,10077,5600,390,1640,15,37,0,0,330,44615.38,46653.85,1,0.0,0,20.0,5.0,0,1,1640,180,3,0.0,0.0,0.0,1
2019,10546,5400,390,2095,28,40,0,0,330,67707.69,70884.62,1,4253.0772,1,9.0,12.0,0,1,2095,270,4,0.0,0.0,0.0,1
2019,10476,4200,330,1640,16,27,0,0,330,33307.69,35976.92,1,1439.0768,1,25.0,10.5,0,1,1153,180,3,0.0,0.0,0.0,2
2019,10074,5700,390,2705,21,36,1,0,330,65884.62,68615.38,1,0.0,0,13.0,11.0,0,1,2705,150,4,0.0,0.0,0.0,1
2019,10104,5700,390,1305,39,32,1,0,330,49846.15,52269.23,1,0.0,0,10.0,9.5,0,1,1305,210,3,0.0,0.0,0.0,2
2019,10190,5600,390,605,23,26,0,0,330,38500.00,40538.46,1,0.0,0,17.0,8.5,0,1,605,240,3,0.0,0.0,0.0,1
2019,10259,2300,320,1104,9,37,1,0,310,58807.69,71500.00,1,0.0,0,28.0,4.0,0,1,240,240,3,0.0,0.0,0.0,3
2019,10360,5600,390,605,27,33,1,0,330,38500.00,40538.46,1,0.0,0,17.0,9.5,0,1,605,240,2,0.0,0.0,0.0,1
2019,10405,5200,390,2220,29,57,0,0,330,122692.31,129230.77,1,2453.8462,1,15.0,10.5,0,1,2220,30,2,0.0,0.0,0.0,1
2019,10469,5700,390,2190,26,31,0,0,330,63153.85,65884.62,1,0.0,0,20.0,8.5,0,1,2190,0,2,0.0,0.0,0.0,1
2019,10181,4100,330,1155,20,48,0,0,330,56538.46,62307.69,1,3392.3075999999996,1,30.0,3.0,0,1,1155,60,4,0.0,0.0,0.0,0
2019,10296,1900,320,2248,27,39,1,0,330,109923.08,114307.69,1,2198.4616,1,25.0,11.0,0,1,2248,60,2,0.0,0.0,0.0,0
2019,10323,3300,380,1335,25,40,1,0,330,51076.92,54615.38,1,2184.6151999999997,1,30.0,16.0,0,1,1335,240,3,0.0,0.0,0.0,0
2019,10373,2500,320,3656,7,37,0,0,330,54153.85,58807.69,1,3528.4614,1,14.0,11.5,0,1,1000,270,4,0.0,0.0,0.0,0
2019,10414,1900,320,1520,11,43,0,0,330,101153.85,105538.46,1,4046.1540000000005,1,10.0,10.0,0,1,1520,60,3,0.0,0.0,0.0,0
2019,10582,4700,360,2060,15,36,1,0,330,39000.00,41000.00,1,2460.0,1,15.0,7.5,0,1,909,180,4,0.0,0.0,0.0,0
2019,10621,5000,370,3349,15,30,1,0,330,40230.77,40230.77,1,1609.2307999999998,1,13.0,8.0,0,1,1060,330,3,0.0,0.0,0.0,0
2019,10767,4200,330,1104,24,53,1,0,330,27969.23,30638.46,1,1225.5384,1,22.0,13.5,0,1,940,210,3,0.0,0.0,0.0,0
2019,10072,4500,360,2430,30,50,0,0,330,116538.46,123846.15,1,2476.923,1,15.0,7.5,0,1,2430,240,2,0.0,0.0,0.0,0
2019,10653,1900,320,1915,39,38,1,0,330,95538.46,99423.08,1,3821.5384000000004,1,14.0,9.0,0,1,1915,90,3,0.0,0.0,0.0,0
2019,10064,2000,320,2005,15,46,1,0,330,63500.00,67000.00,1,2680.0,1,15.0,9.5,0,1,2005,180,3,0.0,0.0,0.0,0
2017,10166,1200,200,1670,22,46,0,0,330,173076.92,175769.23,1,0.0,0,25.0,6.0,0,1,1670,210,3,0.0,0.0,0.0,1
2017,10173,3100,380,30,17,38,0,0,30,60500.00,60500.00,0,0.0,0,0.0,0.5,0,1,30,30,3,0.0,0.0,0.0,4
2017,10240,5500,390,365,26,25,0,0,330,27500.00,29615.38,1,0.0,0,2.0,9.0,0,1,365,0,3,0.0,0.0,0.0,7
2017,10493,3300,380,90,14,37,1,0,90,44000.00,44000.00,0,0.0,0,0.0,0.5,0,1,90,90,3,0.0,0.0,0.0,6
2017,10501,4300,340,240,13,27,0,0,240,45000.00,45000.00,0,0.0,0,0.0,9.5,0,1,240,240,3,0.0,0.0,0.0,8
2017,10675,4500,360,639,13,59,1,0,240,80000.00,80000.00,0,0.0,0,0.0,6.5,0,1,240,240,3,0.0,0.0,0.0,7
2017,10217,4200,330,365,28,42,0,0,330,25300.00,27969.23,1,0.0,0,3.0,8.0,0,1,365,0,3,0.0,0.0,0.0,7
2017,10271,5700,390,330,22,43,1,0,330,49500.00,49500.00,0,0.0,0,0.0,8.5,0,1,330,330,3,0.0,0.0,0.0,8
