EMPLOYEE_SURVEY_DATE,ORGANIZATION_CODE,POSITION_CODE,SATISFACTION_CODE,EMPLOYEE_TOPIC_CODE,EMPLOYEE_TOPIC_SCORE
2017-05-17 00:00:00.0,7820,4900,3,52,0.676
2017-05-17 00:00:00.0,7820,4900,2,53,0.592
2017-05-17 00:00:00.0,7820,4900,3,54,0.651
2017-05-17 00:00:00.0,7820,5000,2,50,0.649
2017-05-17 00:00:00.0,7820,5000,2,51,0.632
2017-05-17 00:00:00.0,7820,5000,3,52,0.668
2017-05-17 00:00:00.0,7820,5000,3,53,0.65
2017-05-17 00:00:00.0,7820,5000,2,54,0.644
2017-05-17 00:00:00.0,7820,5100,2,50,0.625
2017-05-17 00:00:00.0,7820,5100,3,51,0.692
2017-05-17 00:00:00.0,7820,5100,2,52,0.579
2017-05-17 00:00:00.0,7820,5100,2,53,0.579
2017-05-17 00:00:00.0,7820,5100,2,54,0.649
2017-05-17 00:00:00.0,8700,4500,3,50,0.717
2017-05-17 00:00:00.0,8700,4500,3,51,0.766
2017-05-17 00:00:00.0,8700,4500,3,52,0.774
2017-05-17 00:00:00.0,8700,4500,3,53,0.704
2017-05-17 00:00:00.0,8700,4500,2,54,0.626
2017-05-17 00:00:00.0,8710,3500,4,50,0.847
2017-05-17 00:00:00.0,8710,3500,4,51,0.845
2017-05-17 00:00:00.0,8710,3500,4,52,0.818
2017-05-17 00:00:00.0,8710,3500,4,53,0.845
2017-05-17 00:00:00.0,8710,3500,4,54,0.88
2017-05-17 00:00:00.0,8710,3700,3,50,0.779
2017-05-17 00:00:00.0,8710,3700,3,51,0.774
2017-05-17 00:00:00.0,8710,3700,3,52,0.736
2017-05-17 00:00:00.0,8710,3700,4,53,0.83
2017-05-17 00:00:00.0,8710,3700,3,54,0.774
2017-05-17 00:00:00.0,8720,4300,3,50,0.751
2017-05-17 00:00:00.0,8720,4300,4,51,0.849
2019-05-15 00:00:00.0,1730,3800,3,50,0.73
2019-05-15 00:00:00.0,1730,3800,4,51,0.86
2019-05-15 00:00:00.0,1730,3800,2,52,0.641
2019-05-15 00:00:00.0,1730,3800,4,53,0.851
2019-05-15 00:00:00.0,1730,3800,2,54,0.569
2019-05-15 00:00:00.0,1730,3900,3,50,0.74
2019-05-15 00:00:00.0,1730,3900,3,51,0.782
2019-05-15 00:00:00.0,1730,3900,4,52,0.81
2019-05-15 00:00:00.0,1730,3900,3,53,0.732
2019-05-15 00:00:00.0,1730,3900,2,54,0.635
2019-05-15 00:00:00.0,1730,4000,3,50,0.76
2018-05-16 00:00:00.0,1760,3400,3,50,0.661
2018-05-16 00:00:00.0,1760,3400,2,51,0.555
2018-05-16 00:00:00.0,1760,3400,3,52,0.691
2018-05-16 00:00:00.0,1760,3400,3,53,0.721
2018-05-16 00:00:00.0,1760,3400,3,54,0.675
2018-05-16 00:00:00.0,1800,5200,3,50,0.716
2018-05-16 00:00:00.0,1800,5200,2,51,0.592
2018-05-16 00:00:00.0,1800,5200,4,52,0.896
2018-05-16 00:00:00.0,1800,5200,3,53,0.781
2018-05-16 00:00:00.0,1800,5200,2,54,0.594
2018-05-16 00:00:00.0,1800,5300,3,50,0.746
2018-05-16 00:00:00.0,1800,5300,3,51,0.683
2018-05-16 00:00:00.0,1800,5300,4,52,0.818
2018-05-16 00:00:00.0,1800,5300,4,53,0.836
2018-05-16 00:00:00.0,1800,5300,2,54,0.646
2018-05-16 00:00:00.0,1810,4600,3,50,0.726
2018-05-16 00:00:00.0,1810,4600,2,51,0.621
2018-05-16 00:00:00.0,1810,4600,3,52,0.744
2018-05-16 00:00:00.0,1810,4600,4,53,0.813
2018-05-16 00:00:00.0,1810,4600,3,54,0.728
2018-05-16 00:00:00.0,1810,4700,3,50,0.701
2018-05-16 00:00:00.0,1810,4700,3,51,0.695
2018-05-16 00:00:00.0,1810,4700,3,52,0.721
2018-05-16 00:00:00.0,1810,4700,3,53,0.732
2018-05-16 00:00:00.0,1810,4700,3,54,0.655
2018-05-16 00:00:00.0,1810,4800,3,50,0.723
2018-05-16 00:00:00.0,1810,4800,3,51,0.692
2018-05-16 00:00:00.0,1810,4800,3,52,0.728
2018-05-16 00:00:00.0,1810,4800,3,53,0.797
2018-05-16 00:00:00.0,1810,4800,3,54,0.676
2018-05-16 00:00:00.0,1810,5800,3,50,0.751
2018-05-16 00:00:00.0,1810,5800,3,51,0.697
2018-05-16 00:00:00.0,1810,5800,3,52,0.78
2018-05-16 00:00:00.0,1810,5800,4,53,0.856
2018-05-16 00:00:00.0,1810,5800,3,54,0.67
2018-05-16 00:00:00.0,1820,4900,2,50,0.632
2018-05-16 00:00:00.0,1820,4900,2,51,0.607
2018-05-16 00:00:00.0,1820,4900,3,52,0.69
2018-05-16 00:00:00.0,1820,4900,2,53,0.644
2018-05-16 00:00:00.0,1820,4900,2,54,0.587
2018-05-16 00:00:00.0,1820,5000,2,50,0.583
2018-05-16 00:00:00.0,1820,5000,2,51,0.576
2018-05-16 00:00:00.0,1820,5000,2,52,0.586
2018-05-16 00:00:00.0,1820,5000,2,53,0.609
2018-05-16 00:00:00.0,1820,5000,2,54,0.563
2018-05-16 00:00:00.0,1820,5100,2,50,0.608
2018-05-16 00:00:00.0,1820,5100,2,51,0.561
2018-05-16 00:00:00.0,1820,5100,2,52,0.642
2018-05-16 00:00:00.0,1820,5100,3,53,0.665
2018-05-16 00:00:00.0,1820,5100,2,54,0.563
2018-05-16 00:00:00.0,4700,4500,3,50,0.754
2018-05-16 00:00:00.0,4700,4500,3,51,0.739
2018-05-16 00:00:00.0,4700,4500,3,52,0.785
2018-05-16 00:00:00.0,4700,4500,3,53,0.785
2018-05-16 00:00:00.0,4700,4500,3,54,0.707
2018-05-16 00:00:00.0,4710,3500,4,50,0.86
2018-05-16 00:00:00.0,4710,3500,4,51,0.869
2018-05-16 00:00:00.0,4710,3500,4,52,0.896
2018-05-16 00:00:00.0,4710,3500,4,53,0.887
2018-05-16 00:00:00.0,4710,3500,3,54,0.789
2020-05-15 00:00:00.0,022,5400,2,53,0.613
2020-05-15 00:00:00.0,022,5400,2,54,0.61
2020-05-15 00:00:00.0,022,5500,3,50,0.7
2020-05-15 00:00:00.0,022,5500,3,51,0.671
2020-05-15 00:00:00.0,022,5500,4,52,0.829
2020-05-15 00:00:00.0,022,5500,3,53,0.684
2020-05-15 00:00:00.0,022,5500,2,54,0.614
2020-05-15 00:00:00.0,022,5700,3,50,0.686
2020-05-15 00:00:00.0,022,5700,3,51,0.724
2020-05-15 00:00:00.0,022,5700,4,52,0.812
2020-05-15 00:00:00.0,022,5700,2,53,0.59
2020-05-15 00:00:00.0,022,5700,2,54,0.618
2020-05-15 00:00:00.0,023,5400,3,50,0.761
2020-05-15 00:00:00.0,023,5400,3,51,0.678
2020-05-15 00:00:00.0,023,5400,5,52,0.931
2020-05-15 00:00:00.0,023,5400,3,53,0.74
2020-05-15 00:00:00.0,023,5400,3,54,0.696
2020-05-15 00:00:00.0,023,5500,3,50,0.771
2020-05-15 00:00:00.0,023,5500,3,51,0.734
2020-05-15 00:00:00.0,023,5500,4,52,0.902
2020-05-15 00:00:00.0,023,5500,4,53,0.889
2020-05-15 00:00:00.0,023,5500,2,54,0.558
2020-05-15 00:00:00.0,023,5600,3,50,0.803
2020-05-15 00:00:00.0,023,5600,4,51,0.847
2020-05-15 00:00:00.0,023,5600,4,52,0.902
2020-05-15 00:00:00.0,023,5600,2,53,0.63
2020-05-15 00:00:00.0,023,5600,4,54,0.833
2020-05-15 00:00:00.0,023,5700,3,50,0.802
2020-05-15 00:00:00.0,023,5700,4,51,0.866
2020-05-15 00:00:00.0,023,5700,3,52,0.805
2020-05-15 00:00:00.0,023,5700,3,53,0.783
2020-05-15 00:00:00.0,023,5700,3,54,0.755
2020-05-15 00:00:00.0,024,5400,3,50,0.722
2020-05-15 00:00:00.0,024,5400,2,51,0.578
2020-05-15 00:00:00.0,024,5400,4,52,0.834
2017-05-17 00:00:00.0,4730,3800,3,53,0.651
2017-05-17 00:00:00.0,4730,3800,3,54,0.677
2017-05-17 00:00:00.0,4730,3900,3,50,0.735
2017-05-17 00:00:00.0,4730,3900,3,51,0.651
2017-05-17 00:00:00.0,4730,3900,4,52,0.827
2017-05-17 00:00:00.0,4730,3900,3,53,0.801
2017-05-17 00:00:00.0,4730,3900,3,54,0.661
2017-05-17 00:00:00.0,4730,4000,3,50,0.692
2017-05-17 00:00:00.0,4730,4000,3,51,0.713
2017-05-17 00:00:00.0,4730,4000,2,52,0.598
2017-05-17 00:00:00.0,4730,4000,4,53,0.827
2017-05-17 00:00:00.0,4730,4000,2,54,0.628
2017-05-17 00:00:00.0,4740,1900,3,50,0.735
2017-05-17 00:00:00.0,4740,1900,3,51,0.757
2017-05-17 00:00:00.0,4740,1900,4,52,0.845
2019-05-15 00:00:00.0,024,5600,3,54,0.753
2019-05-15 00:00:00.0,024,5700,3,50,0.727
2019-05-15 00:00:00.0,024,5700,3,51,0.711
2019-05-15 00:00:00.0,024,5700,3,52,0.79
2019-05-15 00:00:00.0,024,5700,3,53,0.725
2019-05-15 00:00:00.0,024,5700,3,54,0.682
2019-05-15 00:00:00.0,025,5400,3,50,0.69
2019-05-15 00:00:00.0,025,5400,4,51,0.824
2019-05-15 00:00:00.0,025,5400,3,52,0.714
2019-05-15 00:00:00.0,025,5400,2,53,0.627
2019-05-15 00:00:00.0,025,5400,2,54,0.593
2019-05-15 00:00:00.0,025,5600,3,50,0.741
2019-05-15 00:00:00.0,025,5600,3,51,0.769
2019-05-15 00:00:00.0,025,5600,3,52,0.76
2019-05-15 00:00:00.0,025,5600,3,53,0.688
2019-05-15 00:00:00.0,025,5600,3,54,0.749
2019-05-15 00:00:00.0,025,5700,3,50,0.674
2019-05-15 00:00:00.0,025,5700,3,51,0.677
2019-05-15 00:00:00.0,025,5700,3,52,0.76
2019-05-15 00:00:00.0,025,5700,2,53,0.513
2017-05-17 00:00:00.0,8800,5200,3,52,0.739
2020-05-15 00:00:00.0,6810,4600,3,54,0.678
2020-05-15 00:00:00.0,6810,4700,3,50,0.77
2020-05-15 00:00:00.0,6810,4700,4,51,0.909
2020-05-15 00:00:00.0,6810,4700,3,52,0.689
2020-05-15 00:00:00.0,6810,4700,3,53,0.707
2020-05-15 00:00:00.0,6810,4700,3,54,0.776
2020-05-15 00:00:00.0,6810,4800,3,50,0.793
2020-05-15 00:00:00.0,6810,4800,4,51,0.9
2020-05-15 00:00:00.0,6810,4800,3,52,0.734
2020-05-15 00:00:00.0,6810,4800,3,53,0.771
2020-05-15 00:00:00.0,6810,4800,3,54,0.768
2020-05-15 00:00:00.0,6810,5800,3,50,0.703
2020-05-15 00:00:00.0,6810,5800,3,51,0.678
2020-05-15 00:00:00.0,6810,5800,3,52,0.795
2020-05-15 00:00:00.0,6810,5800,3,53,0.746
2020-05-15 00:00:00.0,6810,5800,2,54,0.592
2020-05-15 00:00:00.0,6820,4900,3,50,0.695
2020-05-15 00:00:00.0,6820,4900,3,51,0.703
2020-05-15 00:00:00.0,6820,4900,3,52,0.652
2020-05-15 00:00:00.0,6820,4900,3,53,0.746
2020-05-15 00:00:00.0,6820,4900,3,54,0.677
2020-05-15 00:00:00.0,6820,5000,3,50,0.686
2020-05-15 00:00:00.0,6820,5000,3,51,0.759
2020-05-15 00:00:00.0,6820,5000,2,52,0.648
2020-05-15 00:00:00.0,6820,5000,3,53,0.742
2020-05-15 00:00:00.0,6820,5000,2,54,0.594
2020-05-15 00:00:00.0,6820,5100,3,50,0.726
2020-05-15 00:00:00.0,6820,5100,3,51,0.755
2020-05-15 00:00:00.0,6820,5100,3,52,0.765
2020-05-15 00:00:00.0,6820,5100,2,53,0.627
2020-05-15 00:00:00.0,6820,5100,3,54,0.756
2020-05-15 00:00:00.0,7700,4500,4,50,0.851
2020-05-15 00:00:00.0,7700,4500,4,51,0.857
2020-05-15 00:00:00.0,7700,4500,5,52,0.931
2020-05-15 00:00:00.0,7700,4500,4,53,0.851
2020-05-15 00:00:00.0,7700,4500,3,54,0.764
2020-05-15 00:00:00.0,7710,3500,4,50,0.858
2020-05-15 00:00:00.0,7710,3500,4,51,0.838
2020-05-15 00:00:00.0,7710,3500,5,52,0.921
2020-05-15 00:00:00.0,7710,3500,4,53,0.86
2020-05-15 00:00:00.0,7710,3500,4,54,0.815
2020-05-15 00:00:00.0,7710,3600,4,50,0.818
2020-05-15 00:00:00.0,7710,3600,4,51,0.847
2020-05-15 00:00:00.0,7710,3600,4,52,0.844
2020-05-15 00:00:00.0,7710,3600,3,53,0.779
2020-05-15 00:00:00.0,7710,3600,3,54,0.803
2020-05-15 00:00:00.0,7710,3700,4,50,0.811
2020-05-15 00:00:00.0,7710,3700,4,51,0.885
2020-05-15 00:00:00.0,7710,3700,5,52,0.921
2020-05-15 00:00:00.0,7710,3700,4,53,0.889
2020-05-15 00:00:00.0,7710,3700,2,54,0.55
2020-05-15 00:00:00.0,7720,4300,4,50,0.848
2020-05-15 00:00:00.0,7720,4300,4,51,0.854
2020-05-15 00:00:00.0,7720,4300,4,52,0.847
2020-05-15 00:00:00.0,7720,4300,4,53,0.841
2020-05-15 00:00:00.0,7720,4300,4,54,0.849
2020-05-15 00:00:00.0,7720,4400,3,50,0.738
2020-05-15 00:00:00.0,7720,4400,3,51,0.766
2020-05-15 00:00:00.0,7720,4400,3,52,0.735
2020-05-15 00:00:00.0,7720,4400,3,53,0.667
2020-05-15 00:00:00.0,7720,4400,3,54,0.783
2020-05-15 00:00:00.0,7730,3800,3,50,0.799
2020-05-15 00:00:00.0,7730,3800,4,51,0.819
2020-05-15 00:00:00.0,7730,3800,3,52,0.795
2020-05-15 00:00:00.0,7730,3800,4,53,0.879
2020-05-15 00:00:00.0,7730,3800,3,54,0.703
2020-05-15 00:00:00.0,7730,3900,3,50,0.796
2020-05-15 00:00:00.0,7730,3900,4,51,0.857
2020-05-15 00:00:00.0,7730,3900,4,52,0.863
2020-05-15 00:00:00.0,7730,3900,3,53,0.793
2018-05-16 00:00:00.0,4750,4100,4,51,0.896
2018-05-16 00:00:00.0,4750,4100,3,52,0.767
2018-05-16 00:00:00.0,4750,4100,2,53,0.559
2018-05-16 00:00:00.0,4750,4100,3,54,0.699
2018-05-16 00:00:00.0,4750,4200,3,50,0.746
2018-05-16 00:00:00.0,4750,4200,3,51,0.774
2018-05-16 00:00:00.0,4750,4200,4,52,0.835
2018-05-16 00:00:00.0,4750,4200,3,53,0.656
2018-05-16 00:00:00.0,4750,4200,3,54,0.718
2018-05-16 00:00:00.0,4760,3100,3,50,0.711
2018-05-16 00:00:00.0,4760,3100,4,51,0.878
2018-05-16 00:00:00.0,4760,3100,3,52,0.723
2018-05-16 00:00:00.0,4760,3100,2,53,0.601
2018-05-16 00:00:00.0,4760,3100,2,54,0.642
2018-05-16 00:00:00.0,4760,3300,3,50,0.729
2018-05-16 00:00:00.0,4760,3300,3,51,0.739
2018-05-16 00:00:00.0,4760,3300,3,52,0.715
2018-05-16 00:00:00.0,4760,3300,3,53,0.795
2018-05-16 00:00:00.0,4760,3300,3,54,0.667
2018-05-16 00:00:00.0,4760,3400,3,50,0.712
2018-05-16 00:00:00.0,4760,3400,4,51,0.818
2018-05-16 00:00:00.0,4760,3400,2,52,0.605
2018-05-16 00:00:00.0,4760,3400,4,53,0.845
2018-05-16 00:00:00.0,4760,3400,2,54,0.581
2018-05-16 00:00:00.0,4800,5200,3,50,0.781
2018-05-16 00:00:00.0,4800,5200,3,51,0.804
2018-05-16 00:00:00.0,4800,5200,4,52,0.832
2018-05-16 00:00:00.0,4800,5200,3,53,0.732
2018-05-16 00:00:00.0,4800,5200,3,54,0.756
2018-05-16 00:00:00.0,4800,5300,3,50,0.705
2018-05-16 00:00:00.0,4800,5300,3,51,0.698
2018-05-16 00:00:00.0,4800,5300,3,52,0.785
2018-05-16 00:00:00.0,4800,5300,3,53,0.725
2018-05-16 00:00:00.0,4800,5300,2,54,0.61
2018-05-16 00:00:00.0,4810,4600,3,50,0.732
2018-05-16 00:00:00.0,4810,4600,3,51,0.804
2018-05-16 00:00:00.0,4810,4600,3,52,0.657
2020-05-15 00:00:00.0,7820,4900,3,54,0.655
2020-05-15 00:00:00.0,7820,5000,3,50,0.668
2020-05-15 00:00:00.0,7820,5000,2,51,0.574
2020-05-15 00:00:00.0,7820,5000,3,52,0.732
2020-05-15 00:00:00.0,7820,5000,2,53,0.647
2020-05-15 00:00:00.0,7820,5000,3,54,0.718
2020-05-15 00:00:00.0,7820,5100,3,50,0.693
2020-05-15 00:00:00.0,7820,5100,3,51,0.715
2020-05-15 00:00:00.0,7820,5100,3,52,0.688
2020-05-15 00:00:00.0,7820,5100,3,53,0.695
2020-05-15 00:00:00.0,7820,5100,3,54,0.675
2020-05-15 00:00:00.0,8700,4500,3,50,0.709
2020-05-15 00:00:00.0,8700,4500,2,51,0.64
2020-05-15 00:00:00.0,8700,4500,4,52,0.853
2020-05-15 00:00:00.0,8700,4500,2,53,0.612
2020-05-15 00:00:00.0,8700,4500,3,54,0.73
2020-05-15 00:00:00.0,8710,3500,3,50,0.794
2020-05-15 00:00:00.0,8710,3500,4,51,0.838
2020-05-15 00:00:00.0,8710,3500,3,52,0.717
2020-05-15 00:00:00.0,8710,3500,4,53,0.832
2020-05-15 00:00:00.0,8710,3500,3,54,0.79
2020-05-15 00:00:00.0,8710,3600,3,50,0.763
2020-05-15 00:00:00.0,8710,3600,3,51,0.763
2020-05-15 00:00:00.0,8710,3600,4,52,0.824
2020-05-15 00:00:00.0,8710,3600,4,53,0.87
2020-05-15 00:00:00.0,8710,3600,2,54,0.596
2020-05-15 00:00:00.0,8710,3700,3,50,0.754
2020-05-15 00:00:00.0,8710,3700,3,51,0.77
2020-05-15 00:00:00.0,8710,3700,3,52,0.795
2020-05-15 00:00:00.0,8710,3700,3,53,0.774
2020-05-15 00:00:00.0,8710,3700,3,54,0.676
2020-05-15 00:00:00.0,8720,4300,4,50,0.854
2020-05-15 00:00:00.0,8720,4300,4,51,0.888
2020-05-15 00:00:00.0,8720,4300,4,52,0.834
2020-05-15 00:00:00.0,8720,4300,4,53,0.841
2020-05-15 00:00:00.0,8720,4300,4,54,0.851
2020-05-15 00:00:00.0,8720,4400,4,50,0.813
2020-05-15 00:00:00.0,8820,5100,3,51,0.72
2020-05-15 00:00:00.0,8820,5100,3,52,0.651
2020-05-15 00:00:00.0,8820,5100,2,53,0.633
2020-05-15 00:00:00.0,8820,5100,3,54,0.663
2017-05-17 00:00:00.0,8800,5200,2,53,0.517
2017-05-17 00:00:00.0,8800,5200,4,54,0.826
2017-05-17 00:00:00.0,8810,4700,3,50,0.763
2017-05-17 00:00:00.0,8810,4700,4,51,0.818
2017-05-17 00:00:00.0,8810,4700,3,52,0.744
2017-05-17 00:00:00.0,8810,4700,3,53,0.748
2017-05-17 00:00:00.0,8810,4700,3,54,0.744
2017-05-17 00:00:00.0,8810,4800,3,50,0.753
2017-05-17 00:00:00.0,8810,4800,3,51,0.787
2017-05-17 00:00:00.0,8810,4800,3,52,0.727
2017-05-17 00:00:00.0,8810,4800,3,53,0.718
2017-05-17 00:00:00.0,8810,4800,3,54,0.778
2017-05-17 00:00:00.0,8820,4900,2,50,0.645
2017-05-17 00:00:00.0,8820,4900,3,51,0.69
2017-05-17 00:00:00.0,8820,4900,2,52,0.566
2017-05-17 00:00:00.0,8820,4900,3,53,0.654
2017-05-17 00:00:00.0,8820,4900,3,54,0.67
2017-05-17 00:00:00.0,8820,5000,3,50,0.652
2017-05-17 00:00:00.0,8820,5000,3,51,0.67
2017-05-17 00:00:00.0,8820,5000,2,52,0.635
2017-05-17 00:00:00.0,8820,5000,3,53,0.679
2017-05-17 00:00:00.0,8820,5000,2,54,0.622
2017-05-17 00:00:00.0,8820,5100,2,50,0.63
2017-05-17 00:00:00.0,8820,5100,2,51,0.614
2017-05-17 00:00:00.0,8820,5100,2,52,0.62
2017-05-17 00:00:00.0,8820,5100,3,53,0.651
2017-05-17 00:00:00.0,8820,5100,2,54,0.633
2018-05-16 00:00:00.0,006,5400,3,50,0.746
2018-05-16 00:00:00.0,006,5400,4,51,0.869
2018-05-16 00:00:00.0,006,5400,3,52,0.767
2018-05-16 00:00:00.0,006,5400,3,53,0.658
2018-05-16 00:00:00.0,006,5400,3,54,0.691
2018-05-16 00:00:00.0,006,5500,4,50,0.814
2018-05-16 00:00:00.0,006,5500,4,51,0.832
2018-05-16 00:00:00.0,006,5500,4,52,0.841
2018-05-16 00:00:00.0,006,5500,4,53,0.85
2018-05-16 00:00:00.0,006,5500,3,54,0.732
2018-05-16 00:00:00.0,006,5600,3,50,0.789
2018-05-16 00:00:00.0,006,5600,4,51,0.85
2018-05-16 00:00:00.0,006,5600,3,52,0.785
2018-05-16 00:00:00.0,006,5600,3,53,0.765
2018-05-16 00:00:00.0,006,5600,3,54,0.756
2018-05-16 00:00:00.0,006,5700,3,50,0.762
2018-05-16 00:00:00.0,006,5700,3,51,0.767
2018-05-16 00:00:00.0,006,5700,4,52,0.855
2018-05-16 00:00:00.0,006,5700,3,53,0.785
2018-05-16 00:00:00.0,006,5700,2,54,0.642
2018-05-16 00:00:00.0,007,5400,3,50,0.771
2018-05-16 00:00:00.0,007,5400,4,51,0.878
2018-05-16 00:00:00.0,007,5400,4,52,0.896
2018-05-16 00:00:00.0,007,5400,3,53,0.715
2018-05-16 00:00:00.0,007,5400,2,54,0.594
2018-05-16 00:00:00.0,007,5500,3,50,0.728
2018-05-16 00:00:00.0,007,5500,3,51,0.693
2018-05-16 00:00:00.0,007,5500,3,52,0.767
2018-05-16 00:00:00.0,007,5500,3,53,0.698
2018-05-16 00:00:00.0,007,5500,3,54,0.752
2018-05-16 00:00:00.0,007,5600,3,50,0.724
2018-05-16 00:00:00.0,007,5600,4,51,0.818
2018-05-16 00:00:00.0,007,5600,3,52,0.758
2018-05-16 00:00:00.0,007,5600,2,53,0.592
2018-05-16 00:00:00.0,007,5600,3,54,0.728
2018-05-16 00:00:00.0,007,5700,3,50,0.754
2018-05-16 00:00:00.0,007,5700,4,51,0.869
2018-05-16 00:00:00.0,007,5700,3,52,0.804
2018-05-16 00:00:00.0,007,5700,3,53,0.715
2018-05-16 00:00:00.0,007,5700,2,54,0.626
2020-05-15 00:00:00.0,034,5400,4,51,0.829
2020-05-15 00:00:00.0,034,5400,3,52,0.659
2020-05-15 00:00:00.0,034,5400,2,53,0.647
2020-05-15 00:00:00.0,034,5400,3,54,0.764
2020-05-15 00:00:00.0,034,5600,3,50,0.766
2020-05-15 00:00:00.0,034,5600,3,51,0.763
2020-05-15 00:00:00.0,034,5600,4,52,0.863
2020-05-15 00:00:00.0,034,5600,3,53,0.717
2020-05-15 00:00:00.0,034,5600,3,54,0.719
2020-05-15 00:00:00.0,034,5700,3,50,0.748
2020-05-15 00:00:00.0,034,5700,3,51,0.772
2020-05-15 00:00:00.0,034,5700,3,52,0.742
2020-05-15 00:00:00.0,034,5700,3,53,0.74
2020-05-15 00:00:00.0,034,5700,3,54,0.738
2020-05-15 00:00:00.0,035,5400,4,50,0.821
2020-05-15 00:00:00.0,035,5400,4,51,0.895
2020-05-15 00:00:00.0,035,5400,4,52,0.824
2020-05-15 00:00:00.0,035,5400,4,53,0.817
2020-05-15 00:00:00.0,035,5400,3,54,0.747
2020-05-15 00:00:00.0,035,5500,4,50,0.828
2020-05-15 00:00:00.0,035,5500,4,51,0.899
2020-05-15 00:00:00.0,035,5500,4,52,0.839
2020-05-15 00:00:00.0,035,5500,3,53,0.798
2020-05-15 00:00:00.0,035,5500,3,54,0.777
2020-05-15 00:00:00.0,035,5600,3,50,0.745
2020-05-15 00:00:00.0,035,5600,4,51,0.862
2020-05-15 00:00:00.0,035,5600,3,52,0.761
2020-05-15 00:00:00.0,035,5600,3,53,0.749
2020-05-15 00:00:00.0,035,5600,2,54,0.61
2020-05-15 00:00:00.0,035,5700,4,50,0.844
2020-05-15 00:00:00.0,035,5700,4,51,0.885
2020-05-15 00:00:00.0,035,5700,5,52,0.911
2020-05-15 00:00:00.0,035,5700,3,53,0.791
2020-05-15 00:00:00.0,035,5700,3,54,0.79
2020-05-15 00:00:00.0,036,5400,4,50,0.837
2019-05-15 00:00:00.0,029,5600,2,54,0.639
2019-05-15 00:00:00.0,029,5700,3,50,0.757
2019-05-15 00:00:00.0,029,5700,4,51,0.84
2019-05-15 00:00:00.0,029,5700,4,52,0.838
2019-05-15 00:00:00.0,029,5700,3,53,0.671
2019-05-15 00:00:00.0,029,5700,3,54,0.677
2019-05-15 00:00:00.0,030,5400,3,50,0.711
2019-05-15 00:00:00.0,030,5400,3,51,0.766
2019-05-15 00:00:00.0,030,5400,4,52,0.833
2019-05-15 00:00:00.0,030,5400,2,53,0.554
2019-05-15 00:00:00.0,030,5400,3,54,0.69
2019-05-15 00:00:00.0,030,5500,3,50,0.7
2019-05-15 00:00:00.0,030,5500,2,51,0.57
2019-05-15 00:00:00.0,030,5500,4,52,0.842
2019-05-15 00:00:00.0,030,5500,3,53,0.668
2019-05-15 00:00:00.0,030,5500,3,54,0.721
2019-05-15 00:00:00.0,030,5600,3,50,0.739
2019-05-15 00:00:00.0,030,5600,3,51,0.733
2019-05-15 00:00:00.0,030,5600,3,52,0.769
2019-05-15 00:00:00.0,030,5600,3,53,0.684
2019-05-15 00:00:00.0,030,5600,3,54,0.769
2019-05-15 00:00:00.0,030,5700,3,50,0.73
2019-05-15 00:00:00.0,030,5700,3,51,0.709
2018-05-16 00:00:00.0,1740,2100,3,50,0.761
2018-05-16 00:00:00.0,1740,2100,4,51,0.822
2018-05-16 00:00:00.0,1740,2100,4,52,0.822
2018-05-16 00:00:00.0,1740,2100,3,53,0.748
2018-05-16 00:00:00.0,1740,2100,3,54,0.65
2018-05-16 00:00:00.0,1740,2200,3,50,0.748
2018-05-16 00:00:00.0,1740,2200,3,51,0.782
2018-05-16 00:00:00.0,1740,2200,4,52,0.819
2018-05-16 00:00:00.0,1740,2200,3,53,0.729
2018-05-16 00:00:00.0,1740,2200,3,54,0.661
2018-05-16 00:00:00.0,1740,2300,3,50,0.768
2018-05-16 00:00:00.0,1740,2300,4,51,0.869
2018-05-16 00:00:00.0,1740,2300,3,52,0.804
2018-05-16 00:00:00.0,1740,2300,3,53,0.798
2018-05-16 00:00:00.0,1740,2300,2,54,0.602
2018-05-16 00:00:00.0,1740,2400,3,50,0.789
2018-05-16 00:00:00.0,1740,2400,4,51,0.872
2018-05-16 00:00:00.0,1740,2400,3,52,0.785
2018-05-16 00:00:00.0,1740,2400,3,53,0.768
2018-05-16 00:00:00.0,1740,2400,3,54,0.729
2018-05-16 00:00:00.0,1740,2500,3,50,0.761
2018-05-16 00:00:00.0,1740,2500,3,51,0.765
2018-05-16 00:00:00.0,1740,2500,4,52,0.825
2018-05-16 00:00:00.0,1740,2500,3,53,0.709
2018-05-16 00:00:00.0,1740,2500,3,54,0.744
2018-05-16 00:00:00.0,1740,2600,3,50,0.777
2018-05-16 00:00:00.0,1740,2600,4,51,0.812
2018-05-16 00:00:00.0,1740,2600,4,52,0.855
2018-05-16 00:00:00.0,1740,2600,3,53,0.715
2018-05-16 00:00:00.0,1740,2600,3,54,0.724
2018-05-16 00:00:00.0,1750,4100,3,50,0.724
2018-05-16 00:00:00.0,1750,4100,3,51,0.744
2018-05-16 00:00:00.0,1750,4100,4,52,0.822
2018-05-16 00:00:00.0,1750,4100,3,53,0.711
2018-05-16 00:00:00.0,1750,4100,2,54,0.618
2018-05-16 00:00:00.0,1750,4200,3,50,0.766
2018-05-16 00:00:00.0,1750,4200,3,51,0.768
2018-05-16 00:00:00.0,1750,4200,3,52,0.787
2018-05-16 00:00:00.0,1750,4200,3,53,0.789
